NET_offtake_m,NET_offtake_f,mortality_y,mortality_a,birth_rate,adu_f_max_yrs,adu_m_max_yrs,min_age_offtake,min_age_repro
0.0643225481194419,0.05860803552675033,0.03525681253369153,0.009165702948530205,0.1281451997028105,7.768563480377546,4.513302936561592,12.144771386682056,17.964623963104934
0.07074004885068452,0.05337465978152512,0.056306332583439304,0.014341582737841179,0.09079031015544199,10.720388365190592,2.277373536763876,13.075802575934492,14.827389393780567
0.04082206338330002,0.05140503122673014,0.13856943417846201,0.019236572968561204,0.03671039591125213,8.218731056849355,2.3970686619220536,11.356184915621393,10.935775996516458
0.023926886495023315,0.05185346292831647,0.14247147408712563,0.006911356924447231,0.08819802609204315,10.532174124547861,3.312764357776614,11.49473996294774,16.38554679023493
0.01641051758505695,0.07066251082100271,0.013140069374818587,0.01224027912388649,0.12058550616874826,9.935863675004569,4.0108577752311945,11.856549935731477,12.407821147860028
0.01933058295391174,0.01499139008477186,0.15860379597361735,8.309692969308234e-4,0.16415787792169023,7.2082301868184,4.3354154631197455,10.472732136706542,12.494043767764792
0.06107378955290996,0.06158690357715458,0.17018150369753152,0.013507848383422477,0.14573357715902385,9.31659236502659,4.648884514464578,12.296116087353509,16.46586792966742
0.061308946242671976,0.002888383688509022,0.20662693581153452,0.003621887479607481,0.11292758826522156,7.545999206759967,2.2633435908292654,11.997323783357349,17.661257996848413
0.06181261875574231,0.07928731017642655,0.2094612767290701,0.005961416978010908,0.014103718759538607,10.801013126405305,2.366828053872869,13.035139594330266,12.578574733641744
0.015901317273677818,0.08171709528982256,0.18475228948447667,0.005932913652708288,0.11484748487579172,10.631463530714623,2.334267916524876,10.35246457500849,15.32021364425849
0.062251868862569684,0.041235922470924564,0.03492488776406413,0.0020343867106758988,0.14613192329769956,10.814333313026,3.5868161770996405,13.974885073079633,11.140603795889765
0.03220354595685017,0.01062586276609886,0.1846972378000687,0.0116053839646806,0.021851067428733224,9.013096992775566,2.7109591952652203,10.957981311241538,16.47800246957615
0.0404293024933158,0.02107204136775611,0.20019514086442092,0.014987390229697806,0.19636066314074677,8.438163135252195,4.217990500113951,12.501885881042108,17.47761959580537
0.035380612013974,0.04768247877226521,0.026322153061233925,0.016308274406257088,0.07392284698353149,10.11343490271666,2.06584167771081,11.962381892830786,10.82658418569658
0.007388970937324734,0.013453875375630893,0.12747935062831314,0.006960040784763172,0.10377177332550754,11.562548198998556,3.403959423968452,11.203929812847358,10.206343895150162
0.016169358839187933,0.03363873984592525,0.024257101943208605,0.004359936065208167,0.021111247185594404,11.475397291084054,3.6810425080798335,12.544029641147796,17.477214842586964
0.039278185462648746,0.02682347965171093,0.029967409621599127,0.007433889548362699,0.08441390332255513,7.393824150524335,2.978811352960416,11.984866430142802,14.739217766155303
0.05903036414959708,0.007225628375503026,0.1302682188661995,0.01588396324431384,0.054260072369724514,9.628273623733548,2.7309231844299937,10.348625108500384,13.807540314810165
0.06438160470867885,0.038588738424296054,0.0032584668896142393,0.006824351828413085,0.1966507598196855,11.570498050050345,4.730644119629265,10.57887519473182,17.73003623982016
0.025435333289242162,0.025417809772040882,0.05983722690474498,0.003965202517358587,0.13116613329215907,11.418731238522334,3.9271476901022484,13.84005261719264,16.096399910964443
0.010874502246513243,0.062395910401750264,0.08595738231189712,0.010560566853907891,0.14217423297020143,7.005932749428786,2.456610853393027,13.376184804685321,15.487610747873784
0.004042607484133868,0.002996326070703357,0.1158343542164464,0.01169242688949406,0.10118403935073411,8.599505439585773,4.062042984123807,13.893261703396869,17.950699567818827
0.06733970689066861,0.05744337188245729,0.20981210457740213,0.0012594299688944593,0.1196053446000768,8.229413634091383,4.221008567065536,13.785473503048905,15.613188572284207
0.0038358733348477403,0.007179685148130009,0.021606865293011767,0.008300131111069116,0.08048209160116036,11.133225611608125,2.6331688079055398,10.883672585348785,13.214051203635336
0.05138498547158248,0.06980313055659876,0.04769659565563523,0.016247566484643147,0.151557913274318,11.871078746014275,2.6738482554334446,10.038308561313245,11.538773775009252
0.008892961644046847,0.06704436093855531,0.009330240393562709,0.002288529262424912,0.11218741505493877,7.289302383124014,4.8331049159371995,11.323787100813352,15.570201999068818
0.08055163920680673,0.01631205297488342,0.11107560526998667,0.00907161365404399,0.0865070557331061,7.19139816216717,2.8337113124102817,11.574756421874277,12.064517484859936
0.04064589032742826,0.022972182841147763,0.06813822596549196,0.007319481874295045,0.05324123504494317,8.858683042180608,2.0404047907441853,12.10834741974352,11.830334790636785
0.055823338685170705,0.05514696394889734,0.008908052131023025,0.01973612937051337,0.08983326589453966,11.449992397126975,4.522171834394266,10.337189539349266,15.387850596050544
0.024020870974409417,0.06561799569629974,0.015848989820301532,0.01384877878601104,0.044468046757727864,9.138893979597604,3.8953849770826054,12.396264339273237,17.807898282730953
0.045242854841931586,0.039617471666518064,0.10709262276496156,0.01907393902586028,0.04004444494068157,7.774973890279419,2.1539343961552717,11.47799454694707,16.21911895587519
0.05008732830815823,0.0050439238410478,0.1758415960522103,0.007001316257526167,0.09398574193173088,7.960656973257894,2.1691926746160957,13.865014680650365,10.568568380075321
0.023517572637098888,0.059696371907801325,0.04164454650072846,0.009376669933848548,0.19492202349009458,10.070669492297572,4.252416221740143,12.58801632244615,16.351890491993352
0.07579996958860744,0.008430781725379918,0.021749259068026904,0.013294163935082965,0.025297033259090967,10.856123912951094,3.128929005391872,12.94923068669662,10.066884247390181
0.08155237168918117,0.07551588402439163,0.16083760490767168,0.016684818867662456,0.05346234117730056,7.77747505415231,4.105658238870162,10.707916145259421,17.040747546833195
0.07919704593628303,0.0032461344601242806,0.0498011166330697,0.003927298852042761,0.14449705643210095,10.59419310411613,3.467762604848412,13.931072229500115,12.626209461238421
0.0682984164456222,0.058250673368602617,0.1606508622326085,0.009226755892374552,0.10447086167752279,7.130883262603777,3.2541241849744926,13.547373570329231,10.8601512863243
0.012790782023290941,0.06052023440161408,0.10738634054730367,0.009442910918004812,0.04242756809801329,9.067770376025234,4.61738646059162,13.858812390875537,12.57312597104013
0.025374880154590055,0.031979711146082127,0.046544942693215095,0.008347259678643196,0.06416453546797857,7.128320521715097,4.921920519690518,11.169066858475748,13.8838448907312
0.06184152131741987,0.07658209161270314,0.022204859731147997,0.010965733245630284,0.18375718305937483,9.877563821886085,3.1082952301916436,13.137030589484983,13.54794502911195
0.0496716534320524,0.005954990568128624,0.17231682197423556,8.1298664403148e-5,0.01570242955328431,8.357584293663269,2.120127451294381,11.589094452680461,16.077241352573594
0.03657252265454799,0.014924793141407542,0.08614536415245104,0.0021030285709397866,0.021373064268147574,9.007182335775695,3.222552116662264,10.826197613413166,12.420682622841001
0.03454479271371009,0.04940163658217781,0.0597824759928463,8.436851006313228e-4,0.1647357825950766,9.933282447842066,3.18747809170431,11.905605257433653,11.653078630298936
0.052165136146797866,0.05672941178503887,0.1733265390689049,0.0025041330635747873,0.18073351659561976,8.722086286821053,2.755519723464013,11.381508307706007,16.326831771006248
0.03349317344543669,0.032376213800656126,0.17691205161534926,3.07021695618052e-4,0.033302635799860585,8.701315197679913,3.9849292531764835,11.313880417434685,11.993284774622508
0.027155818319429318,0.04530894195451483,0.17817260035824053,0.005302628063065465,0.04939952984577045,11.148287330908584,4.615880064939033,13.153458671228215,13.577951618089154
0.04741689430123512,8.552098066767911e-4,0.1702882903365749,0.007434105223590043,0.15128013323917988,7.32154646058369,4.165371094984002,10.127657194436715,10.565267275284416
0.031626981501897265,0.027721531465683832,0.10651156641109195,0.0010735732251792216,4.7914857721887533e-4,8.080209006440244,3.2644393471356716,12.945042713131476,10.296994934345596
0.026531902560660688,0.03430177385836731,0.08645563189408975,7.047342426092363e-4,0.1643688529733056,8.514607892172178,4.233234788810485,12.233539865471794,10.284519825357386
0.04955444329134299,0.07329113919871431,0.024816040788936428,0.005386264677057974,0.12242489302935078,10.06530249160272,4.086524360257993,12.228180343794637,15.096202912039868
0.07002092534553586,0.018417334139846454,0.06635934112789901,0.011676677364275325,0.08642350449122954,8.535474266290315,3.4764279452546734,11.453351419535744,13.902170505833439
